Theme,Context,Selector,Property,Value
romantic,pdf-html,.inv-event[1],geometry.scrollWidth,141
romantic,pdf-html,.inv-event[1],geometry.scrollHeight,87
romantic,pdf-html,.inv-event[1],inline.styleAttr,
romantic,pdf-html,.inv-event[1],inline.styleFontSize,
romantic,pdf-html,.inv-event[1],inline.styleMarginTop,
romantic,pdf-html,.inv-event[1],inline.styleMarginBottom,
romantic,pdf-html,.inv-event[1],wrap.lineCount,7
romantic,pdf-html,.inv-event[1],wrap.textContentTrim,Ceremonie religioasăBiserica Adormirea Maicii Domnului07-07-2026 ora 14:20Deschide în Waze
romantic,pdf-html,.inv-event[2],computed.fontFamily,"""Cormorant Garamond"", serif"
romantic,pdf-html,.inv-event[2],computed.fontSize,12.0612px
romantic,pdf-html,.inv-event[2],computed.lineHeight,17.4887px
romantic,pdf-html,.inv-event[2],computed.letterSpacing,normal
romantic,pdf-html,.inv-event[2],computed.textTransform,none
romantic,pdf-html,.inv-event[2],computed.marginTop,0px
romantic,pdf-html,.inv-event[2],computed.marginBottom,0px
romantic,pdf-html,.inv-event[2],computed.paddingTop,0px
romantic,pdf-html,.inv-event[2],computed.paddingBottom,0px
romantic,pdf-html,.inv-event[2],geometry.x,652.109
romantic,pdf-html,.inv-event[2],geometry.y,758.953
romantic,pdf-html,.inv-event[2],geometry.width,95.75
romantic,pdf-html,.inv-event[2],geometry.height,69.938
romantic,pdf-html,.inv-event[2],geometry.clientWidth,96
romantic,pdf-html,.inv-event[2],geometry.clientHeight,70
romantic,pdf-html,.inv-event[2],geometry.scrollWidth,96
romantic,pdf-html,.inv-event[2],geometry.scrollHeight,70
romantic,pdf-html,.inv-event[2],inline.styleAttr,
romantic,pdf-html,.inv-event[2],inline.styleFontSize,
romantic,pdf-html,.inv-event[2],inline.styleMarginTop,
romantic,pdf-html,.inv-event[2],inline.styleMarginBottom,
romantic,pdf-html,.inv-event[2],wrap.lineCount,6
romantic,pdf-html,.inv-event[2],wrap.textContentTrim,PetrecereaRestaurant Calipso07-07-2026 ora 20:00Deschide în Waze
romantic,pdf-html,__timing__,navStartIso,2026-02-11T21:51:24.451Z
romantic,pdf-html,__timing__,domContentLoadedIso,2026-02-11T21:51:24.492Z
romantic,pdf-html,__timing__,pdfReadyIso,2026-02-11T21:51:24.562Z
romantic,pdf-html,__timing__,deltaDomToPdfReadyMs,70
romantic,pdf-html,__diagnostics__,hasPdfModeFlag,true
romantic,pdf-html,__diagnostics__,hasPdfReadyFlag,true
romantic,pdf-html,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
romantic,pdf-html,__diagnostics__,isPdfReady,true
romantic,pdf-html,__diagnostics__,stable,true
romantic,pdf-html,__diagnostics__,probesUsed,4
romantic,pdf-html,__diagnostics__,url,https://www.teinvit.com/pdf/274-91c0f14efcffae2129bd/?v=760061f6bfde
modern,preview-prod,.teinvit-preview,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.teinvit-preview,computed.fontSize,17.25px
modern,preview-prod,.teinvit-preview,computed.lineHeight,26.7375px
modern,preview-prod,.teinvit-preview,computed.letterSpacing,normal
modern,preview-prod,.teinvit-preview,computed.textTransform,none
modern,preview-prod,.teinvit-preview,computed.marginTop,0px
modern,preview-prod,.teinvit-preview,computed.marginBottom,0px
modern,preview-prod,.teinvit-preview,computed.paddingTop,0px
modern,preview-prod,.teinvit-preview,computed.paddingBottom,0px
modern,preview-prod,.teinvit-preview,geometry.x,686.094
modern,preview-prod,.teinvit-preview,geometry.y,1586.828
modern,preview-prod,.teinvit-preview,geometry.width,559
modern,preview-prod,.teinvit-preview,geometry.height,794
modern,preview-prod,.teinvit-preview,geometry.clientWidth,559
modern,preview-prod,.teinvit-preview,geometry.clientHeight,794
modern,preview-prod,.teinvit-preview,geometry.scrollWidth,559
modern,preview-prod,.teinvit-preview,geometry.scrollHeight,794
modern,preview-prod,.teinvit-preview,inline.styleAttr,
modern,preview-prod,.teinvit-preview,inline.styleFontSize,
modern,preview-prod,.teinvit-preview,inline.styleMarginTop,
modern,preview-prod,.teinvit-preview,inline.styleMarginBottom,
modern,preview-prod,.teinvit-canvas,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.teinvit-canvas,computed.fontSize,17.25px
modern,preview-prod,.teinvit-canvas,computed.lineHeight,23.2875px
modern,preview-prod,.teinvit-canvas,computed.letterSpacing,normal
modern,preview-prod,.teinvit-canvas,computed.textTransform,none
modern,preview-prod,.teinvit-canvas,computed.marginTop,0px
modern,preview-prod,.teinvit-canvas,computed.marginBottom,0px
modern,preview-prod,.teinvit-canvas,computed.paddingTop,0px
modern,preview-prod,.teinvit-canvas,computed.paddingBottom,0px
modern,preview-prod,.teinvit-canvas,geometry.x,730.813
modern,preview-prod,.teinvit-canvas,geometry.y,1697.984
modern,preview-prod,.teinvit-canvas,geometry.width,469.563
modern,preview-prod,.teinvit-canvas,geometry.height,651.094
modern,preview-prod,.teinvit-canvas,geometry.clientWidth,470
modern,preview-prod,.teinvit-canvas,geometry.clientHeight,651
modern,preview-prod,.teinvit-canvas,geometry.scrollWidth,470
modern,preview-prod,.teinvit-canvas,geometry.scrollHeight,651
modern,preview-prod,.teinvit-canvas,inline.styleAttr,font-size: 1em;
modern,preview-prod,.teinvit-canvas,inline.styleFontSize,1em
modern,preview-prod,.teinvit-canvas,inline.styleMarginTop,
modern,preview-prod,.teinvit-canvas,inline.styleMarginBottom,
modern,preview-prod,.inv-names,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.inv-names,computed.fontSize,30.1875px
modern,preview-prod,.inv-names,computed.lineHeight,37.7344px
modern,preview-prod,.inv-names,computed.letterSpacing,normal
modern,preview-prod,.inv-names,computed.textTransform,none
modern,preview-prod,.inv-names,computed.marginTop,0px
modern,preview-prod,.inv-names,computed.marginBottom,36.225px
modern,preview-prod,.inv-names,computed.paddingTop,0px
modern,preview-prod,.inv-names,computed.paddingBottom,0px
modern,preview-prod,.inv-names,geometry.x,0
modern,preview-prod,.inv-names,geometry.y,0
modern,preview-prod,.inv-names,geometry.width,0
modern,preview-prod,.inv-names,geometry.height,0
modern,preview-prod,.inv-names,geometry.clientWidth,0
modern,preview-prod,.inv-names,geometry.clientHeight,0
modern,preview-prod,.inv-names,geometry.scrollWidth,0
modern,preview-prod,.inv-names,geometry.scrollHeight,0
modern,preview-prod,.inv-names,inline.styleAttr,white-space: pre-line; display: none;
modern,preview-prod,.inv-names,inline.styleFontSize,
modern,preview-prod,.inv-names,inline.styleMarginTop,
modern,preview-prod,.inv-names,inline.styleMarginBottom,
modern,preview-prod,.inv-names,wrap.lineCount,0
modern,preview-prod,.inv-names,wrap.textContentTrim,
modern,preview-prod,.inv-message,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.inv-message,computed.fontSize,15.18px
modern,preview-prod,.inv-message,computed.lineHeight,22.77px
modern,preview-prod,.inv-message,computed.letterSpacing,normal
modern,preview-prod,.inv-message,computed.textTransform,none
modern,preview-prod,.inv-message,computed.marginTop,21.252px
modern,preview-prod,.inv-message,computed.marginBottom,21.252px
modern,preview-prod,.inv-message,computed.paddingTop,0px
modern,preview-prod,.inv-message,computed.paddingBottom,0px
modern,preview-prod,.inv-message,geometry.x,0
modern,preview-prod,.inv-message,geometry.y,0
modern,preview-prod,.inv-message,geometry.width,0
modern,preview-prod,.inv-message,geometry.height,0
modern,preview-prod,.inv-message,geometry.clientWidth,0
modern,preview-prod,.inv-message,geometry.clientHeight,0
modern,preview-prod,.inv-message,geometry.scrollWidth,0
modern,preview-prod,.inv-message,geometry.scrollHeight,0
modern,preview-prod,.inv-message,inline.styleAttr,display: none;
modern,preview-prod,.inv-message,inline.styleFontSize,
modern,preview-prod,.inv-message,inline.styleMarginTop,
modern,preview-prod,.inv-message,inline.styleMarginBottom,
modern,preview-prod,.inv-message,wrap.lineCount,0
modern,preview-prod,.inv-message,wrap.textContentTrim,
modern,preview-prod,.section-title[0],computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.section-title[0],computed.fontSize,10.35px
modern,preview-prod,.section-title[0],computed.lineHeight,13.9725px
modern,preview-prod,.section-title[0],computed.letterSpacing,1.242px
modern,preview-prod,.section-title[0],computed.textTransform,uppercase
modern,preview-prod,.section-title[0],computed.marginTop,9.315px
modern,preview-prod,.section-title[0],computed.marginBottom,6.21px
modern,preview-prod,.section-title[0],computed.paddingTop,0px
modern,preview-prod,.section-title[0],computed.paddingBottom,0px
modern,preview-prod,.section-title[0],geometry.x,0
modern,preview-prod,.section-title[0],geometry.y,0
modern,preview-prod,.section-title[0],geometry.width,0
modern,preview-prod,.section-title[0],geometry.height,0
modern,preview-prod,.section-title[0],geometry.clientWidth,0
modern,preview-prod,.section-title[0],geometry.clientHeight,0
modern,preview-prod,.section-title[0],geometry.scrollWidth,0
modern,preview-prod,.section-title[0],geometry.scrollHeight,0
modern,preview-prod,.section-title[0],inline.styleAttr,
modern,preview-prod,.section-title[0],inline.styleFontSize,
modern,preview-prod,.section-title[0],inline.styleMarginTop,
modern,preview-prod,.section-title[0],inline.styleMarginBottom,
modern,preview-prod,.section-title[1],computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.section-title[1],computed.fontSize,8.073px
modern,preview-prod,.section-title[1],computed.lineHeight,11.3022px
modern,preview-prod,.section-title[1],computed.letterSpacing,0.96876px
modern,preview-prod,.section-title[1],computed.textTransform,uppercase
modern,preview-prod,.section-title[1],computed.marginTop,7.2657px
modern,preview-prod,.section-title[1],computed.marginBottom,4.8438px
modern,preview-prod,.section-title[1],computed.paddingTop,0px
modern,preview-prod,.section-title[1],computed.paddingBottom,0px
modern,preview-prod,.section-title[1],geometry.x,0
modern,preview-prod,.section-title[1],geometry.y,0
modern,preview-prod,.section-title[1],geometry.width,0
modern,preview-prod,.section-title[1],geometry.height,0
modern,preview-prod,.section-title[1],geometry.clientWidth,0
modern,preview-prod,.section-title[1],geometry.clientHeight,0
modern,preview-prod,.section-title[1],geometry.scrollWidth,0
modern,preview-prod,.section-title[1],geometry.scrollHeight,0
modern,preview-prod,.section-title[1],inline.styleAttr,
modern,preview-prod,.section-title[1],inline.styleFontSize,
modern,preview-prod,.section-title[1],inline.styleMarginTop,
modern,preview-prod,.section-title[1],inline.styleMarginBottom,
modern,preview-prod,.inv-events,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.inv-events,computed.fontSize,13.8px
modern,preview-prod,.inv-events,computed.lineHeight,20.01px
modern,preview-prod,.inv-events,computed.letterSpacing,normal
modern,preview-prod,.inv-events,computed.textTransform,none
modern,preview-prod,.inv-events,computed.marginTop,16.56px
modern,preview-prod,.inv-events,computed.marginBottom,0px
modern,preview-prod,.inv-events,computed.paddingTop,0px
modern,preview-prod,.inv-events,computed.paddingBottom,0px
modern,preview-prod,.inv-events,geometry.x,0
modern,preview-prod,.inv-events,geometry.y,0
modern,preview-prod,.inv-events,geometry.width,0
modern,preview-prod,.inv-events,geometry.height,0
modern,preview-prod,.inv-events,geometry.clientWidth,0
modern,preview-prod,.inv-events,geometry.clientHeight,0
modern,preview-prod,.inv-events,geometry.scrollWidth,0
modern,preview-prod,.inv-events,geometry.scrollHeight,0
modern,preview-prod,.inv-events,inline.styleAttr,display:none;
modern,preview-prod,.inv-events,inline.styleFontSize,
modern,preview-prod,.inv-events,inline.styleMarginTop,
modern,preview-prod,.inv-events,inline.styleMarginBottom,
modern,preview-prod,.events-row.top,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.events-row.top,computed.fontSize,13.8px
modern,preview-prod,.events-row.top,computed.lineHeight,20.01px
modern,preview-prod,.events-row.top,computed.letterSpacing,normal
modern,preview-prod,.events-row.top,computed.textTransform,none
modern,preview-prod,.events-row.top,computed.marginTop,13.8px
modern,preview-prod,.events-row.top,computed.marginBottom,0px
modern,preview-prod,.events-row.top,computed.paddingTop,0px
modern,preview-prod,.events-row.top,computed.paddingBottom,0px
modern,preview-prod,.events-row.top,geometry.x,0
modern,preview-prod,.events-row.top,geometry.y,0
modern,preview-prod,.events-row.top,geometry.width,0
modern,preview-prod,.events-row.top,geometry.height,0
modern,preview-prod,.events-row.top,geometry.clientWidth,0
modern,preview-prod,.events-row.top,geometry.clientHeight,0
modern,preview-prod,.events-row.top,geometry.scrollWidth,0
modern,preview-prod,.events-row.top,geometry.scrollHeight,0
modern,preview-prod,.events-row.top,inline.styleAttr,
modern,preview-prod,.events-row.top,inline.styleFontSize,
modern,preview-prod,.events-row.top,inline.styleMarginTop,
modern,preview-prod,.events-row.top,inline.styleMarginBottom,
modern,preview-prod,.events-row.bottom,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.events-row.bottom,computed.fontSize,13.8px
modern,preview-prod,.events-row.bottom,computed.lineHeight,20.01px
modern,preview-prod,.events-row.bottom,computed.letterSpacing,normal
modern,preview-prod,.events-row.bottom,computed.textTransform,none
modern,preview-prod,.events-row.bottom,computed.marginTop,13.8px
modern,preview-prod,.events-row.bottom,computed.marginBottom,0px
modern,preview-prod,.events-row.bottom,computed.paddingTop,0px
modern,preview-prod,.events-row.bottom,computed.paddingBottom,0px
modern,preview-prod,.events-row.bottom,geometry.x,0
modern,preview-prod,.events-row.bottom,geometry.y,0
modern,preview-prod,.events-row.bottom,geometry.width,0
modern,preview-prod,.events-row.bottom,geometry.height,0
modern,preview-prod,.events-row.bottom,geometry.clientWidth,0
modern,preview-prod,.events-row.bottom,geometry.clientHeight,0
modern,preview-prod,.events-row.bottom,geometry.scrollWidth,0
modern,preview-prod,.events-row.bottom,geometry.scrollHeight,0
modern,preview-prod,.events-row.bottom,inline.styleAttr,
modern,preview-prod,.events-row.bottom,inline.styleFontSize,
modern,preview-prod,.events-row.bottom,inline.styleMarginTop,
modern,preview-prod,.events-row.bottom,inline.styleMarginBottom,
modern,preview-prod,.inv-parents-wrapper,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.inv-parents-wrapper,computed.fontSize,17.25px
modern,preview-prod,.inv-parents-wrapper,computed.lineHeight,23.2875px
modern,preview-prod,.inv-parents-wrapper,computed.letterSpacing,normal
modern,preview-prod,.inv-parents-wrapper,computed.textTransform,none
modern,preview-prod,.inv-parents-wrapper,computed.marginTop,13.8px
modern,preview-prod,.inv-parents-wrapper,computed.marginBottom,0px
modern,preview-prod,.inv-parents-wrapper,computed.paddingTop,0px
modern,preview-prod,.inv-parents-wrapper,computed.paddingBottom,0px
modern,preview-prod,.inv-parents-wrapper,geometry.x,0
modern,preview-prod,.inv-parents-wrapper,geometry.y,0
modern,preview-prod,.inv-parents-wrapper,geometry.width,0
modern,preview-prod,.inv-parents-wrapper,geometry.height,0
modern,preview-prod,.inv-parents-wrapper,geometry.clientWidth,0
modern,preview-prod,.inv-parents-wrapper,geometry.clientHeight,0
modern,preview-prod,.inv-parents-wrapper,geometry.scrollWidth,0
modern,preview-prod,.inv-parents-wrapper,geometry.scrollHeight,0
modern,preview-prod,.inv-parents-wrapper,inline.styleAttr,display:none;
modern,preview-prod,.inv-parents-wrapper,inline.styleFontSize,
modern,preview-prod,.inv-parents-wrapper,inline.styleMarginTop,
modern,preview-prod,.inv-parents-wrapper,inline.styleMarginBottom,
modern,preview-prod,.inv-nasi,computed.fontFamily,"Inter, sans-serif"
modern,preview-prod,.inv-nasi,computed.fontSize,13.455px
modern,preview-prod,.inv-nasi,computed.lineHeight,18.837px
modern,preview-prod,.inv-nasi,computed.letterSpacing,normal
modern,preview-prod,.inv-nasi,computed.textTransform,none
modern,preview-prod,.inv-nasi,computed.marginTop,10.764px
modern,preview-prod,.inv-nasi,computed.marginBottom,13.455px
modern,preview-prod,.inv-nasi,computed.paddingTop,0px
modern,preview-prod,.inv-nasi,computed.paddingBottom,0px
modern,preview-prod,.inv-nasi,geometry.x,0
modern,preview-prod,.inv-nasi,geometry.y,0
modern,preview-prod,.inv-nasi,geometry.width,0
modern,preview-prod,.inv-nasi,geometry.height,0
modern,preview-prod,.inv-nasi,geometry.clientWidth,0
modern,preview-prod,.inv-nasi,geometry.clientHeight,0
modern,preview-prod,.inv-nasi,geometry.scrollWidth,0
modern,preview-prod,.inv-nasi,geometry.scrollHeight,0
modern,preview-prod,.inv-nasi,inline.styleAttr,display:none;
modern,preview-prod,.inv-nasi,inline.styleFontSize,
modern,preview-prod,.inv-nasi,inline.styleMarginTop,
modern,preview-prod,.inv-nasi,inline.styleMarginBottom,
modern,preview-prod,__timing__,navStartIso,2026-02-11T21:51:26.155Z
modern,preview-prod,__timing__,domContentLoadedIso,2026-02-11T21:51:26.444Z
modern,preview-prod,__timing__,pdfReadyIso,
modern,preview-prod,__timing__,deltaDomToPdfReadyMs,
modern,preview-prod,__diagnostics__,hasPdfModeFlag,false
modern,preview-prod,__diagnostics__,hasPdfReadyFlag,false
modern,preview-prod,__diagnostics__,userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/144.0.0.0 Safari/537.36"
modern,preview-prod,__diagnostics__,stable,true
modern,preview-prod,__diagnostics__,probesUsed,4
modern,preview-prod,__diagnostics__,url,https://www.teinvit.com/product/invitatie-digitala-personalizata/?v=760061f6bfde
modern,i-html,.teinvit-preview,computed.fontFamily,"""Times New Roman"""
modern,i-html,.teinvit-preview,computed.fontSize,17.25px
modern,i-html,.teinvit-preview,computed.lineHeight,normal
modern,i-html,.teinvit-preview,computed.letterSpacing,normal
modern,i-html,.teinvit-preview,computed.textTransform,none
modern,i-html,.teinvit-preview,computed.marginTop,0px
modern,i-html,.teinvit-preview,computed.marginBottom,0px
modern,i-html,.teinvit-preview,computed.paddingTop,0px
modern,i-html,.teinvit-preview,computed.paddingBottom,0px
modern,i-html,.teinvit-preview,geometry.x,420.5
modern,i-html,.teinvit-preview,geometry.y,48
modern,i-html,.teinvit-preview,geometry.width,559
modern,i-html,.teinvit-preview,geometry.height,794
modern,i-html,.teinvit-preview,geometry.clientWidth,559
modern,i-html,.teinvit-preview,geometry.clientHeight,794
modern,i-html,.teinvit-preview,geometry.scrollWidth,559
modern,i-html,.teinvit-preview,geometry.scrollHeight,794
modern,i-html,.teinvit-preview,inline.styleAttr,
modern,i-html,.teinvit-preview,inline.styleFontSize,
modern,i-html,.teinvit-preview,inline.styleMarginTop,
modern,i-html,.teinvit-preview,inline.styleMarginBottom,
modern,i-html,.teinvit-canvas,computed.fontFamily,"Inter, sans-serif"
modern,i-html,.teinvit-canvas,computed.fontSize,15.87px
modern,i-html,.teinvit-canvas,computed.lineHeight,21.4245px
modern,i-html,.teinvit-canvas,computed.letterSpacing,normal
modern,i-html,.teinvit-canvas,computed.textTransform,none
modern,i-html,.teinvit-canvas,computed.marginTop,0px
modern,i-html,.teinvit-canvas,computed.marginBottom,0px
modern,i-html,.teinvit-canvas,computed.paddingTop,0px
modern,i-html,.teinvit-canvas,computed.paddingBottom,0px
modern,i-html,.teinvit-canvas,geometry.x,465.219
modern,i-html,.teinvit-canvas,geometry.y,159.156
modern,i-html,.teinvit-canvas,geometry.width,469.563
modern,i-html,.teinvit-canvas,geometry.height,651.094
modern,i-html,.teinvit-canvas,geometry.clientWidth,470
modern,i-html,.teinvit-canvas,geometry.clientHeight,651
modern,i-html,.teinvit-canvas,geometry.scrollWidth,470
modern,i-html,.teinvit-canvas,geometry.scrollHeight,651
modern,i-html,.teinvit-canvas,inline.styleAttr,font-size: 0.92em;
modern,i-html,.teinvit-canvas,inline.styleFontSize,0.92em
modern,i-html,.teinvit-canvas,inline.styleMarginTop,
modern,i-html,.teinvit-canvas,inline.styleMarginBottom,
modern,i-html,.inv-names,computed.fontFamily,"Inter, sans-serif"
modern,i-html,.inv-names,computed.fontSize,27.7725px
modern,i-html,.inv-names,computed.lineHeight,34.7156px
modern,i-html,.inv-names,computed.letterSpacing,normal
modern,i-html,.inv-names,computed.textTransform,none
modern,i-html,.inv-names,computed.marginTop,0px
modern,i-html,.inv-names,computed.marginBottom,31.9384px
modern,i-html,.inv-names,computed.paddingTop,0px
modern,i-html,.inv-names,computed.paddingBottom,0px
modern,i-html,.inv-names,geometry.x,534.516
modern,i-html,.inv-names,geometry.y,159.156
modern,i-html,.inv-names,geometry.width,330.953
modern,i-html,.inv-names,geometry.height,138.813
modern,i-html,.inv-names,geometry.clientWidth,331
modern,i-html,.inv-names,geometry.clientHeight,139
modern,i-html,.inv-names,geometry.scrollWidth,331
modern,i-html,.inv-names,geometry.scrollHeight,139
modern,i-html,.inv-names,inline.styleAttr,white-space: pre-line; margin-bottom: 1.15em;
modern,i-html,.inv-names,inline.styleFontSize,
modern,i-html,.inv-names,inline.styleMarginTop,
modern,i-html,.inv-names,inline.styleMarginBottom,1.15em
modern,i-html,.inv-names,wrap.lineCount,4
modern,i-html,.inv-names,wrap.textContentTrim,"Ruxandra Maria Elena
Gabriela
&
Alexandru Marius Gabriel"
modern,i-html,.inv-message,computed.fontFamily,"Inter, sans-serif"
modern,i-html,.inv-message,computed.fontSize,13.9656px
modern,i-html,.inv-message,computed.lineHeight,20.9484px
modern,i-html,.inv-message,computed.letterSpacing,normal
modern,i-html,.inv-message,computed.textTransform,none
modern,i-html,.inv-message,computed.marginTop,9.77592px
modern,i-html,.inv-message,computed.marginBottom,19.5518px
modern,i-html,.inv-message,computed.paddingTop,0px
modern,i-html,.inv-message,computed.paddingBottom,0px
modern,i-html,.inv-message,geometry.x,465.219
modern,i-html,.inv-message,geometry.y,467.906
modern,i-html,.inv-message,geometry.width,469.563
modern,i-html,.inv-message,geometry.height,83.813
modern,i-html,.inv-message,geometry.clientWidth,470
modern,i-html,.inv-message,geometry.clientHeight,84
modern,i-html,.inv-message,geometry.scrollWidth,470
modern,i-html,.inv-message,geometry.scrollHeight,84
modern,i-html,.inv-message,inline.styleAttr,margin-top: 0.7em;
modern,i-html,.inv-message,inline.styleFontSize,
modern,i-html,.inv-message,inline.styleMarginTop,0.7em
modern,i-html,.inv-message,inline.styleMarginBottom,
modern,i-html,.inv-message,wrap.lineCount,4
modern,i-html,.inv-message,wrap.textContentTrim,"Vă invităm cu drag să ne fiți alături în una dintre cele mai frumoase zile din viața noastră, când vom spune „DA” în fața lui Dumnezeu și a celor dragi. Prezența voastră va însemna enorm pentru noi și va transforma acest moment într-o amintire de neuitat."
modern,i-html,.section-title[0],computed.fontFamily,"Inter, sans-serif"
modern,i-html,.section-title[0],computed.fontSize,9.522px
modern,i-html,.section-title[0],computed.lineHeight,12.8547px
modern,i-html,.section-title[0],computed.letterSpacing,1.14264px
modern,i-html,.section-title[0],computed.textTransform,uppercase
modern,i-html,.section-title[0],computed.marginTop,8.5698px
modern,i-html,.section-title[0],computed.marginBottom,5.7132px
modern,i-html,.section-title[0],computed.paddingTop,0px
modern,i-html,.section-title[0],computed.paddingBottom,0px
modern,i-html,.section-title[0],geometry.x,591.609
modern,i-html,.section-title[0],geometry.y,349.563
modern,i-html,.section-title[0],geometry.width,216.766
modern,i-html,.section-title[0],geometry.height,12.844
modern,i-html,.section-title[0],geometry.clientWidth,217
modern,i-html,.section-title[0],geometry.clientHeight,13
modern,i-html,.section-title[0],geometry.scrollWidth,217
modern,i-html,.section-title[0],geometry.scrollHeight,13
modern,i-html,.section-title[0],inline.styleAttr,
modern,i-html,.section-title[0],inline.styleFontSize,
modern,i-html,.section-title[0],inline.styleMarginTop,
modern,i-html,.section-title[0],inline.styleMarginBottom,
modern,i-html,.section-title[1],computed.fontFamily,"Inter, sans-serif"
modern,i-html,.section-title[1],computed.fontSize,7.42716px
modern,i-html,.section-title[1],computed.lineHeight,10.398px
modern,i-html,.section-title[1],computed.letterSpacing,0.891259px
modern,i-html,.section-title[1],computed.textTransform,uppercase
modern,i-html,.section-title[1],computed.marginTop,6.68444px
modern,i-html,.section-title[1],computed.marginBottom,4.4563px
modern,i-html,.section-title[1],computed.paddingTop,0px
modern,i-html,.section-title[1],computed.paddingBottom,0px
modern,i-html,.section-title[1],geometry.x,659.266
modern,i-html,.section-title[1],geometry.y,413.609
modern,i-html,.section-title[1],geometry.width,81.453
modern,i-html,.section-title[1],geometry.height,10.391
modern,i-html,.section-title[1],geometry.clientWidth,81
modern,i-html,.section-title[1],geometry.clientHeight,10
modern,i-html,.section-title[1],geometry.scrollWidth,81
modern,i-html,.section-title[1],geometry.scrollHeight,10
modern,i-html,.section-title[1],inline.styleAttr,
modern,i-html,.section-title[1],inline.styleFontSize,
modern,i-html,.section-title[1],inline.styleMarginTop,
modern,i-html,.section-title[1],inline.styleMarginBottom,
modern,i-html,.inv-events,computed.fontFamily,"Inter, sans-serif"
modern,i-html,.inv-events,computed.fontSize,12.696px
modern,i-html,.inv-events,computed.lineHeight,18.4092px
modern,i-html,.inv-events,computed.letterSpacing,normal
modern,i-html,.inv-events,computed.textTransform,none
modern,i-html,.inv-events,computed.marginTop,8.8872px
modern,i-html,.inv-events,computed.marginBottom,0px
modern,i-html,.inv-events,computed.paddingTop,0px
modern,i-html,.inv-events,computed.paddingBottom,0px
modern,i-html,.inv-events,geometry.x,527.094
modern,i-html,.inv-events,geometry.y,580.141
modern,i-html,.inv-events,geometry.width,345.797
modern,i-html,.inv-events,geometry.height,178.156
modern,i-html,.inv-events,geometry.clientWidth,346
modern,i-html,.inv-events,geometry.clientHeight,178
modern,i-html,.inv-events,geometry.scrollWidth,346
modern,i-html,.inv-events,geometry.scrollHeight,178
modern,i-html,.inv-events,inline.styleAttr,margin-top: 0.7em;
modern,i-html,.inv-events,inline.styleFontSize,
modern,i-html,.inv-events,inline.styleMarginTop,0.7em
modern,i-html,.inv-events,inline.styleMarginBottom,
modern,i-html,.events-row.top,computed.fontFamily,"Inter, sans-serif"
modern,i-html,.events-row.top,computed.fontSize,12.696px
modern,i-html,.events-row.top,computed.lineHeight,18.4092px
modern,i-html,.events-row.top,computed.letterSpacing,normal
modern,i-html,.events-row.top,computed.textTransform,none
modern,i-html,.events-row.top,computed.marginTop,12.696px
modern,i-html,.events-row.top,computed.marginBottom,0px
modern,i-html,.events-row.top,computed.paddingTop,0px
modern,i-html,.events-row.top,computed.paddingBottom,0px
modern,i-html,.events-row.top,geometry.x,527.094
modern,i-html,.events-row.top,geometry.y,592.828
modern,i-html,.events-row.top,geometry.width,345.797
modern,i-html,.events-row.top,geometry.height,87.672
modern,i-html,.events-row.top,geometry.clientWidth,346
modern,i-html,.events-row.top,geometry.clientHeight,88
modern,i-html,.events-row.top,geometry.scrollWidth,346
modern,i-html,.events-row.top,geometry.scrollHeight,88
modern,i-html,.events-row.top,inline.styleAttr,
modern,i-html,.events-row.top,inline.styleFontSize,
modern,i-html,.events-row.top,inline.styleMarginTop,
modern,i-html,.events-row.top,inline.styleMarginBottom,
modern,i-html,.events-row.bottom,computed.fontFamily,"Inter, sans-serif"
modern,i-html,.events-row.bottom,computed.fontSize,12.696px
modern,i-html,.events-row.bottom,computed.lineHeight,18.4092px
modern,i-html,.events-row.bottom,computed.letterSpacing,normal
modern,i-html,.events-row.bottom,computed.textTransform,none
modern,i-html,.events-row.bottom,computed.marginTop,7.6176px
modern,i-html,.events-row.bottom,computed.marginBottom,0px
modern,i-html,.events-row.bottom,computed.paddingTop,0px
modern,i-html,.events-row.bottom,computed.paddingBottom,0px
modern,i-html,.events-row.bottom,geometry.x,527.094
modern,i-html,.events-row.bottom,geometry.y,688.109
modern,i-html,.events-row.bottom,geometry.width,345.797
modern,i-html,.events-row.bottom,geometry.height,70.188
modern,i-html,.events-row.bottom,geometry.clientWidth,346
modern,i-html,.events-row.bottom,geometry.clientHeight,70
modern,i-html,.events-row.bottom,geometry.scrollWidth,346
modern,i-html,.events-row.bottom,geometry.scrollHeight,70
